track_id,track_name,track_popularity,duration_ms,artist_names,artist_ids,album_id,album_name,album_release_date,album_total_tracks
6B4oVElDIKRNcNUary0WG7,Crazy for You,61,224320,Madonna,6tbjWDEIzxoDsBA1FuhfPW,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,37
6yEAAIEHu4GcUFptg5W9kI,Don't You (Forget About Me),55,260866,Simple Minds,6hN9F0iuULZYWXppob22Aj,2yrEJ5xNvTdEEFuTtcku9M,The Breakfast Club,1985-01-01,10
5hXEcqQhEjfZdbIZLO8mf2,Everything She Wants,68,302693,Wham!,5lpH0xAS4fVfLkACg9DAuM,02f3y3NTsddjdUMoNiBppI,Make It Big,1984-10-23,8
2GOGDZ9wAJbmznIstAxiU4,Everybody Wants To Rule The World,53,251480,Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,7y7459SFZReE5Wec4hejv5,Songs From The Big Chair,1985-02-25,8
4dhPbGPssNpV6pSEtgTmO7,Heaven,54,245148,Bryan Adams,3Z02hBLubJxuFJfhacLSDc,7LPkGn9WJkguua8oZtaHxa,Reckless,1984-11-05,10
4qM461TqtpnP4GLRIXwEnW,Sussudio - 2016 Remaster,67,263106,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,1rVhockt4RAiZFaK3M3zPB,No Jacket Required (2016 Remaster),1985-01-25,11
3O9zeBmAi5JRBMSpIQGx2v,A View to a Kill,47,217693,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,7xbWtTByfdMWFfxXmeFFl0,Greatest,1998-11-03,19
3ZI3sK9ZJB3LOiZtCs9l3p,Every Time You Go Away,65,324346,Paul Young,6rqU9HQ57NYGBnBzbrY3a4,34PyD90DDeHfhFEymKgjho,The Secret Of Association,1985-12-17,19
2gQaQUhDCNGfBVXTvxAmXQ,Shout,75,393666,Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,7y7459SFZReE5Wec4hejv5,Songs From The Big Chair,1985-02-25,8
2olVm1lHicpveMAo4AUDRB,The Power Of Love,75,234333,Huey Lewis & The News,7A9yZMTrFZcgEWAX2kBfK6,0u34k1ANjgZ47uQfG9yaLj,Greatest Hits: Huey Lewis And The News,2006-01-01,21
1A2PWRltFrX8iB8IP3CUgo,St. Elmos Fire (Man in Motion),63,251800,John Parr,3Z1tibPKhUYWCno0IYicCN,70P9doc1EAqyb36gRmaPcU,St. Elmo's Fire - Music From The Original Motion Picture Soundtrack,1985-01-01,10
31DvHUCSioX0JD7B4kZMJ9,Money For Nothing,2,510933,Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,15J400U0rEpgE64UQgtvLs,Brothers In Arms,1985-05-13,9
5PM96PMKMfD1lLX2lryUsG,Oh Sheila,55,240093,Ready For The World,6h29EZDlc2NTvmCUe4yoXV,7J4vN1d089or6LJDdIQxdg,Ready For The World,1985-01-01,9
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,86,225280,a-ha,2jzc5TC5TVFLXQlBNiIUzE,1ER3B6zev5JEAaqhnyyfbf,Hunting High and Low,1985-06-01,10
1lx8ddGT5wCD6W2xmLeRKG,Saving All My Love for You,73,237136,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,2MH37enG6IPvNK5QFLyKes,Whitney Houston,1985-02-14,10
0Dm43YLUlGdePpSbI1ct8h,Part-Time Lover,72,252560,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,1nLKZqTGA48v3I8dNFkvQt,In Square Circle,1985-09-13,10
2lNm3PtNIj5DDZa96edje6,Miami Vice Theme,0,147600,Jan Hammer,50zRydJXfkLzGIOj9mITfy,4VXfAG3xDFDkt6OEuBHLqK,Escape From Television,1987-01-01,13
7aHRctaQ7vjxVTVmY8OhAA,We Built This City,3,296080,Starship,0kObWap02DEg9EAJ3PBxzf,0I0eWeNKn0flG4FryxVjGx,Knee Deep In The Hoopla,1985,9
1PFc4zxEdyKyiUrSRnQEvM,Separate Lives (Love Theme from White Nights),40,247346,Phil Collins; Marilyn Martin,4lxfqrEsLX6N1N4OCSkILp; 3vtjCpFunIFNdbXkBVx0gL,1xAD3xe3DVM84T2hhYUyoD,White Nights [Original Motion Picture Soundtrack],1985-10-16,10
78FHUZRbFDCG6VkRAQdFLm,Broken Wings,71,343933,Mr. Mister,7Bah8E0kCETqEpAHI6CPzQ,682sQ449vmcJXS2AGIMrsl,Welcome To The Real World,1985-11-27,10
17CPezzLWzvGfpZW6X8XT0,"Say You, Say Me",73,241066,Lionel Richie,3gMaNLQm7D9MornNILzdSl,5IvqScO5vIXQ2zrxtpCVHf,Dancing On The Ceiling (Expanded Edition),1986,13
1cOj24fUMnBSXhtp7waHVW,"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",49,256466,Dionne Warwick; Elton John; Gladys Knight; Stevie Wonder,2JSjCHK79gdaiPWdKiNUNp; 3PhoLpVuITZKcymswpck5b; 2aXiJJHJei5BmCykxI37y0; 7guDJrEfX3qb6FEbdPA5qi,0HpZFxWfSL8V4wzEtUvGFo,Greatest Hits 1979-1990,1989-10-31,12
5tdKaKLnC4SgtDZ6RlWeal,How Will I Know,75,269696,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,2MH37enG6IPvNK5QFLyKes,Whitney Houston,1985-02-14,10
5K3Q1gue9nWLLwh6bYQFoB,Kyrie,57,265840,Mr. Mister,7Bah8E0kCETqEpAHI6CPzQ,682sQ449vmcJXS2AGIMrsl,Welcome To The Real World,1985-11-27,10
0fa2P8krhE1K19MUUh0meb,Sara,0,292800,Starship,0kObWap02DEg9EAJ3PBxzf,0I0eWeNKn0flG4FryxVjGx,Knee Deep In The Hoopla,1985,9
5fRTUCS48zwiGai2Ku8gSg,These Dreams,0,254960,Heart,34jw2BbxjoYalTp8cJFCPv,1VEQ2mal6ULVnEbk04b6Gp,Heart,1985-07-06,10
4pEXlAqaJXQUKDteKRLun9,Rock Me Amadeus,42,201466,Falco,0hLd40hVpRDGENe4KGZLnW,68NAVoAetddiH0ZJzU6Zhs,Falco 3 25th Anniversary Edition,2010-10-22,17
62LJFaYihsdVrrkgUOJC05,Kiss,74,226240,Prince,5a2EaR3hamoenG9rDuVn8j,54DjkEN3wdCQgfCTZ9WjdB,Parade - Music from the Motion Picture Under the Cherry Moon,1986-03-31,12
5izGeTxueiFX1UPFGohY9w,Addicted To Love,66,363640,Robert Palmer; Eric 'ET' Thorngren,530Sdm7eqqzWBdDmILMgnu; 0tO3KaRy0ZACd8XJYT3IX2,73bPiJRwVPkE8dpyCikfFd,Riptide,1985-01-01,9
2yzPBlE5UXK2sqvnNM9QQ0,West End Girls - 2001 Remaster,1,285733,Pet Shop Boys,2ycnb8Er79LoH2AsR5ldjh,0AwBxVtsvLVwmaVwwe5beS,Please,1986-03-24,11
6yJxCltgtmGxIgKOS6ndnu,Greatest Love of All,70,297877,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,2MH37enG6IPvNK5QFLyKes,Whitney Houston,1985-02-14,10
095MMFhB9qxPx2VsmvjnUs,Live to Tell,61,351920,Madonna,6tbjWDEIzxoDsBA1FuhfPW,6fmnT17jc2Sc69q3nza1eD,True Blue,1986-06-30,11
5HrVgmO1govSOrPUehW1VV,On My Own,60,290840,Patti LaBelle; Michael McDonald,0ty0xha1dbprYIUAQufkFn; 24hJWbo98sH84tb0nkeaqy,5wESpjGUZ1QKY2DziNM5fN,Winner In You,1986-01-01,10
1mP8BJQBRZWjSQLVmxQEyG,There'll Be Sad Songs (To Make You Cry),50,292680,Billy Ocean,5IDs1CK15HegSAhGEbSYXo,7oUQQI3USlnBTUeN6KXXoo,Love Zone (Expanded Edition),1986,13
1yg7fwwYmx9DQ2TdXUmfpJ,Holding Back the Years - 2008 Remaster,74,269840,Simply Red,1fa0cOhromAZdq2xRA4vv8,4pk3tltFMVlT06MLJfmWTT,Picture Book (Expanded Version),1985,15
0xpBr84T3FTm9j4D1MdPtk,Invisible Touch - 2007 Remaster,73,208026,Genesis,3CkvROUTQ6nRi9yQOcsB50,632b0oXuFpstA4DO2cUKdG,Invisible Touch (2007 Remaster),1986-06-09,8
1bV0MQHy9iO1QoEMQpWIiC,Sledgehammer - Live,0,296367,Peter Gabriel,7C4sUpWGlTy7IANjruj02I,6dGleywwBMTF8OCZnAml8b,¡Released! The Human Rights Concerts - A Conspiracy Of Hope (Live From New Jersey/1986),2013-01-01,64
1eyq8cjUQ2daFthW2PC2GM,Glory of Love,74,258333,Peter Cetera,5xWPOujQqd4wXyB08slZ9Z,1O2sEdKLsSHROEyYgUQmnb,Solitude / Solitaire,1986,9
6A8OnjnpShshNpcqWtZRjr,Papa Don't Preach,65,268533,Madonna,6tbjWDEIzxoDsBA1FuhfPW,6fmnT17jc2Sc69q3nza1eD,True Blue,1986-06-30,11
1vhNjOtmfgoGy4J6ijCUSS,Higher Love - Full Album Version,0,351506,Steve Winwood,5gxynDEKwNDgxGJmJjZyte,3O59NzKXBD0NGaqpDtVjie,Back In The High Life,1986-01-01,8
0RgLPN21aV1Ps39Tyb7268,Venus,0,229164,Bananarama,3sc7iUG1Wwpwx7bHeZolgx,384WhztaCO5vXs8Vv5HET7,True Confessions,1986,11
15MJ5NThPjj6xhPcts8MiY,"Take My Breath Away - Love Theme from ""Top Gun""",74,255733,Berlin,2aS6jYh7ysTL1ZUsHneNgM,6K8iDZW8jPaoiqSzFFebJA,Top Gun - Motion Picture Soundtrack (Special Expanded Edition),1999-01-01,15
2cFl7utlqyZjCXN1G5nRvA,Stuck With You,63,269573,Huey Lewis & The News,7A9yZMTrFZcgEWAX2kBfK6,5L0vaNLbzgP8RIJqs1zamE,Fore!,1986-01-01,10
3mJ6pNcFM2CkykCYSREdKT,When I Think Of You,57,235493,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,7GWkceE5McMVfffd1RGL6Y,Control,1986-02-04,9
2A6yzRGMgSQCUapR2ptm6A,True Colors,71,227600,Cyndi Lauper,2BTZIqw0ntH9MvilQ3ewNY,31TRqoVBTQi0lzlPLtvINn,True Colors,1986-10-14,10
4gpext9x0CbdD9NWaa4nDj,Amanda,63,256200,Boston,29kkCKKGXheHuoO829FxWK,3ZjhhUHc4jFc6ZOTchjXsv,Third Stage,1986-01-01,10
537yo062QIz16oQOgxmul3,Human,52,265320,The Human League,1aX2dmV8XoHYCOQRxjPESG,5PHV7kFMuDYufMWOy68gNx,Crash,1986,13
3KYiA4vq6RPO1dE2XROXd8,You Give Love A Bad Name,2,222706,Bon Jovi,58lV9VcRSjABbAbfWS6skp,5uU2uM1RGHfzlA12opjqol,Slippery When Wet,1986-01-01,10
7zSDDsIlks515d0tZGM64x,The Next Time I Fall (with Amy Grant),63,226133,Peter Cetera; Amy Grant,5xWPOujQqd4wXyB08slZ9Z; 72Nhcx7prNk2ZCxhx0Y5es,1O2sEdKLsSHROEyYgUQmnb,Solitude / Solitaire,1986,9
6V50MyHPGhEmwYu0Wdyf0t,The Way It Is,74,297853,Bruce Hornsby and the Range,7CwJ4VEWs7HV7MWQt9cgyk,243jhZJtyIZtEkrD6vhRLn,The Way It Is,1986-06-02,9
4WoM3V2Vje4Qa2MNwkr7gK,Walk Like an Egyptian,30,204560,The Bangles,51l0uqRxGaczYr4271pVIC,3hT7UdiMQ2FtQp9BDXFqXl,Different Light,1986-01-10,12
6AyURVQJn9o8qwiYvE37nG,Shake You Down,0,244373,Gregory Abbott,6zdcmro5vDQSUjeioajL2r,5l3jMPHay7Jfy1ziPIKBro,Shake You Down,1987-02-03,8
6LDRTOMCSx81hKXAk1LuHd,At This Moment,39,234507,Billy Vera & The Beaters,1QQBo7mfkehMjDfz1tj5Pq,3f9rbliKGTav57Ivvb9Wzu,The Best of Billy Vera and the Beaters,2005-01-25,18
6poribUG9PSY1eudyCjJTS,Open Your Heart,53,253453,Madonna,6tbjWDEIzxoDsBA1FuhfPW,6fmnT17jc2Sc69q3nza1eD,True Blue,1986-06-30,11
0J6mQxEZnlRt9ymzFntA6z,Livin' On A Prayer,6,249293,Bon Jovi,58lV9VcRSjABbAbfWS6skp,5uU2uM1RGHfzlA12opjqol,Slippery When Wet,1986-01-01,10
0huRoriGPIi0vSHFV2f3C9,Jacob's Ladder,43,213760,Huey Lewis & The News,7A9yZMTrFZcgEWAX2kBfK6,5L0vaNLbzgP8RIJqs1zamE,Fore!,1986-01-01,10
4bQGI1roeSr8Q85on2tQNU,Lean On Me,0,294946,Club Nouveau,4kEAjV4pCBOkoowYYQydvO,5bpExIDtRjmIzOIoGonn4R,Greatest Hits,2003-09-30,11
2vEQ9zBiwbAVXzS2SOxodY,Nothing's Gonna Stop Us Now,3,270333,Starship,0kObWap02DEg9EAJ3PBxzf,6FTFKwFEs3hwpnj68VKXg3,No Protection,1987,11
0f6pHbsLzpWxl5CfhOUjBA,I Knew You Were Waiting (For Me),0,241000,George Michael; Aretha Franklin,19ra5tSw0tWufvUp8GotLo; 7nwUJBm0HE4ZxD3f5cy5ok,7ykbGO2RgrrdQ1Yc6svUFy,Aretha,1986,9
4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms,79,280400,Cutting Crew,3cniTumSiUysiPWXapGx1i,3wCe8HjHk6QNGcf5D3jgW1,Broadcast,1986-01-01,10
2x45xqISlmmDJqxOqr8BuS,With Or Without You - Remastered 2007,51,295520,U2,51Blml2LZPmy7TTiAg47vQ,5vBZRYu2GLA65nfxBvG1a7,The Joshua Tree,1987-03-10,11
1wEeNtO7z41aUqC80shxqK,You Keep Me Hangin On,65,255220,Kim Wilde,73a6pNH4YtLNgDbPQwXveo,7g47QK9nosKX9B2zdd8yTs,Another Step,1986,13
2TQaMcc3BEAF5Srn7FCipl,Always,64,288493,Atlantic Starr,2YdVmtVBpIrv0N6WiBzSqm,5gK0fkRx9h3OP8opU2sFpr,All In The Name Of Love,1987-03-24,12
5VzqFMyPERPObMOzZdELuK,Head to Toe,47,303266,Lisa Lisa & Cult Jam,1vgjN6nIPNKiiQGE9PtzTT,4wUtE8wSuDEyEHx5Pc6Rge,Spanish Fly,1987,10
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),82,291293,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,5Vdzprr5cOqXQo44eHeV7t,Whitney,1987-06-02,11
54b8qPFqYqIndfdxiLApea,Alone,76,218733,Heart,34jw2BbxjoYalTp8cJFCPv,56dfEbntfVTMCxjrjggL1e,Bad Animals,1987-06-06,10
4iBNp6Z4LzxZ7RJ5eMfPWZ,Shakedown - Remastered 2011,25,240973,Bob Seger,485uL27bPomh29R4JmQehQ,74BnQfE4kxFWcZLu8FIDbL,Beverly Hills Cop II,1987-01-01,11
3MRQ3CSjoiV1HFil8ykM9M,I Still Haven't Found What I'm Looking For - Remastered 2007,57,277480,U2,51Blml2LZPmy7TTiAg47vQ,5vBZRYu2GLA65nfxBvG1a7,The Joshua Tree,1987-03-10,11
3G0NNqwQ1sqRpySr6soHlH,Who's That Girl,57,239173,Madonna,6tbjWDEIzxoDsBA1FuhfPW,21vHnROXDZY51gJxsjTLXZ,Who's That Girl Soundtrack,1987-07-21,9
1LeDn7zwuFLzqbqNiZ53an,La Bamba,48,174200,Los Lobos,6OWapcJm9xd55ci9CYbAuT,1WXtfqXeeROVckzEtoYvdk,La Bamba (Original Motion Picture Soundtrack),1987-01-01,12
5DVK3a3p37V9cLjzNa32Xo,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,58,251760,Michael Jackson; Siedah Garrett,3fMbdgg4jU18AjLCKBhRSm; 7EVlecngyrLHfQUqFMpwkT,3Us57CjssWnHjTUIXBuIeH,Bad (Remastered),1987-08-31,11
19wadMw1A8XejDV4p5wMt1,Didn't We Almost Have It All,63,305066,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,5Vdzprr5cOqXQo44eHeV7t,Whitney,1987-06-02,11
1Ll8UuomlZEhuZYLxUz09J,Here I Go Again,0,275733,Whitesnake,3UbyYnvNIT5DFXU4WgiGpP,4VFnPOLeGFOTB7yuU0W2bT,Whitesnake,1987-01-01,9
3zsyZzMZiKlFiiW1VnerX9,Lost In Emotion,44,307600,Lisa Lisa & Cult Jam,1vgjN6nIPNKiiQGE9PtzTT,4wUtE8wSuDEyEHx5Pc6Rge,Spanish Fly,1987,10
2gSNBigeWMVtY3QBIvPAEc,Bad - 2012 Remaster,72,247360,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,3Us57CjssWnHjTUIXBuIeH,Bad (Remastered),1987-08-31,11
4uvjOKsp7mSjrDhWdkLPBY,I Think We're Alone Now,71,228840,Tiffany,4C3uGP8vRDzxrhJxZiOjTe,0ORrRtBqjERyBBZWSsSw9C,Tiffany,1987-01-01,10
3GfGTJ2xzC0rqKgdjNJLOC,Mony Mony,3,300213,Billy Idol,7lzordPuZEXxwt9aoVZYmG,0dvStBuexp9Chq1hg3Yjes,Idolize Yourself: The Very Best Of Billy Idol,2008-01-01,18
6W7ztLBiRzBN46ZaPAcQ0F,"(I've Had) The Time Of My Life - From ""Dirty Dancing"" Soundtrack",68,290333,Bill Medley; Jennifer Warnes,1XE70WwxhnrXNAJYQQ9ygx; 1BwHztAQKypBuy5WBEdJnG,0mtLFaQ3hL371jsNraRo9g,Dirty Dancing (Original Motion Picture Soundtrack),1987-09-24,12
58mFu3oIpBa0HLNeJIxsw3,Heaven Is A Place On Earth,58,247293,Belinda Carlisle,7xkAwz0bQTGDSbkofyQt3U,4PLM698gAODdpx7Wy3LNPj,Heaven On Earth,1987-10-05,10
0nd1Vs5BIoIU4TJlzR8KVB,Faith - Remastered,63,193200,George Michael,19ra5tSw0tWufvUp8GotLo,5E68z4OgQrR446xVOxZKs6,Faith,1987-10-30,19
4l2Edgdj4vla02GCh7YyAv,So Emotional,57,276666,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,5Vdzprr5cOqXQo44eHeV7t,Whitney,1987-06-02,11
3OeUlriM0EZHdWleJtjoVr,Got My Mind Set On You - Remastered 2004,2,234653,George Harrison,7FIoB5PHdrMZVC3q2HE5MS,1nbq8GgaVdINI3PulXvPUq,Cloud Nine,1987-11-02,14
76HKOVWqsEg26SECtmw7Rz,The Way You Make Me Feel - 2012 Remaster,77,298120,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,3Us57CjssWnHjTUIXBuIeH,Bad (Remastered),1987-08-31,11
5eU8qMd0TpaLqTGDZJaLDs,Need You Tonight,68,180517,INXS,1eClJfHLoDI4rZe5HxzBFv,7cuwWzS0oiApEt2fpKafkX,Kick,1987,12
1xvGuRbLxTkpb5UdUG7HME,Could've Been,51,212693,Tiffany,4C3uGP8vRDzxrhJxZiOjTe,0ORrRtBqjERyBBZWSsSw9C,Tiffany,1987-01-01,10
4b2qn7YRQkVAsbC8pWa7yn,Seasons Change,41,292533,Exposé,5nPz5R1FDPTMI3Dw4JnTGb,2OWjaLUFuZ6sMzKmV9si4W,Exposure,1987,10
5xkryYsb54wBXhI4ZzKZzX,Father Figure - Remastered,46,336666,George Michael,19ra5tSw0tWufvUp8GotLo,5E68z4OgQrR446xVOxZKs6,Faith,1987-10-30,19
7GhIk7Il098yCjg4BQjzvb,Never Gonna Give You Up,0,212826,Rick Astley,0gxyHStUsqpMadRV0Di1Qt,6XhjNHCyCDyyGJRM5mg40G,Whenever You Need Somebody,1987-12-08,10
3c7Ctlw9MKlIQPxRH3fOTt,Man in the Mirror - 2012 Remaster,69,318680,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,3Us57CjssWnHjTUIXBuIeH,Bad (Remastered),1987-08-31,11
3v8vsQfMQio7ohYqFrEsaZ,"Get Outta My Dreams, Get into My Car",0,333506,Billy Ocean,5IDs1CK15HegSAhGEbSYXo,07Vx4BMLibfALsM5pkSyVP,Tear Down These Walls,1988,10
7tLtIZclwLWk54PFAyDv5T,Where Do Broken Hearts Go,66,277600,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,5Vdzprr5cOqXQo44eHeV7t,Whitney,1987-06-02,11
14lIShw75QPnoIk2mtZ0ez,Wishing Well,0,210426,Sananda Maitreya,6RGxLsQUoGk5PLyMVwb3yE,0t6biFs9lqCtyAeou75zyA,Do You Love Me Like You Say ? The Very Best Of Sananda Maitreya !,2006,17
3EIodfe9XNJJCq9dIYg3ng,Anything for You,47,221866,Miami Sound Machine,18xgcedCGxFbqLbIQn5R8F,1QFhYMcCFGK1pVVwStxf4x,Let It Loose,1987-06-02,10
6jXkhujgf3X57oBm1ueFuV,One More Try - Remastered,45,350666,George Michael,19ra5tSw0tWufvUp8GotLo,5E68z4OgQrR446xVOxZKs6,Faith,1987-10-30,19
6ZiVaOE4ikIsYbuhVHizz9,Together Forever - Lover's Leap Remix,0,204973,Rick Astley; Pete Hammond,0gxyHStUsqpMadRV0Di1Qt; 0LYfg5xv5IpmpOTEn2B0Ql,6XhjNHCyCDyyGJRM5mg40G,Whenever You Need Somebody,1987-12-08,10
0KhiesN7gLBPEQhKsBmrI1,Foolish Beat,59,262413,Debbie Gibson,18jZvCsW1PJ4FDQ5gEXuKp,2I2QfpWLoBCOSG8Qa7xD8b,Out Of The Blue,1987,10
0AcgKF7kbSoCkh3n7vlHwK,Dirty Diana - 2012 Remaster,65,280760,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,3Us57CjssWnHjTUIXBuIeH,Bad (Remastered),1987-08-31,11
528CAH5pTLq86oZ52fHifA,The Flame,66,338800,Cheap Trick,1LB8qB5BPb3MHQrfkvifXU,1aYjx4tcmci0lYwT5sKgvM,Lap Of Luxury,1988-04-12,10
3F2YXxSOC9dPmxXdrh6mYl,Hold On To The Nights,55,316040,Richard Marx,0grdhNhiRLFBaFVyybqsj6,3C2cO3wo4f2bLzOpFypgmZ,Richard Marx,1987-01-01,10
2QlPByrmEO9XciNBXCrawR,Roll With It,52,320733,Steve Winwood,5gxynDEKwNDgxGJmJjZyte,6EGZHq3euiuESgxmzhIfSN,Roll With It,1988-01-01,8
2cW6n6IWegwwLhsgL6FmUD,Monkey - Remastered,35,306120,George Michael,19ra5tSw0tWufvUp8GotLo,5E68z4OgQrR446xVOxZKs6,Faith,1987-10-30,19
4MhTFsyqIJnjsOweVcU8ug,Sweet Child O' Mine,6,356400,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,5JKFiC2WVi9HtvJEm8CUB8,Appetite For Destruction,1987-07-21,12
4hObp5bmIJ3PP3cKA9K9GY,Don't Worry Be Happy,68,294400,Bobby McFerrin,2FjkZT851ez950cyPjeYid,4zhRkgoZKC2xCPPys1gK4b,Simple Pleasures,1988-01-01,10
3SoNMDkQr86wqib28yaBI7,Love Bites,0,368120,Def Leppard,6H1RjVyNruCmrBEWRbD0VZ,6CKFGOR75rLuIbXX13kUgu,Viva! Hysteria (Original Soundtrack),2013-10-22,29
1tOE1dIyIjsfLJWiQ4ZRJW,Red Red Wine,59,320933,UB40,69MEO1AADKg1IZrq2XLzo5,5kxx0oDspXVyGCOjdDjSFi,Labour Of Love,1983-01-01,10
7jIbME4XbPYCoDjCDaSAP8,A Groovy Kind of Love - 2016 Remaster,27,210333,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,5HgotyRoL2KtJElB8fBToi,The Singles,2016-10-14,33
5qHYXcVvc9xsFB2uH7GpMN,Kokomo,71,217692,The Beach Boys,3oDbviiivRWhXwIE8hxkVV,47VjIh8rgyMJJHNR98w0Kw,The Very Best Of The Beach Boys: Sounds Of Summer,2003-01-01,30
3aYeGpHny2PVVDqbyvw7lM,"Wild, Wild West",36,342840,The Escape Club,6mRev5KzKOgQcZjWanwBdd,71PmOFaOGeDbvnhxGmgEdS,Wild. Wild West,1988-07-05,10
5rOAMKWl4YF5HSEpGiQ8Y4,Bad Medicine,48,316706,Bon Jovi,58lV9VcRSjABbAbfWS6skp,7CNtnpBoG1lsUBWwpnJjwv,New Jersey,1988-09-13,12
0kzSooCGpuphLwn8iTuO9h,"Baby, I Love Your Way/Freebird",59,247200,Will To Power,63I04Kj1gXC1LLSVcrOzLN,39hl8vZno6XTES8Drko8uw,Will To Power,1988-08-09,10
2dEVFDQ9Z9Gyl73yhoKl65,Look Away - 2009 Remaster,55,242960,Chicago,3iDD7bnsjL9J4fO298r0L0,1Z9Rlkd9LAYTZcU2TU7BZY,Chicago 19 (Expanded Edition),1988-06-20,13
43GS3mtezoIFiuIZCLLiDY,Every Rose Has Its Thorn - 2003 Remaster,70,260173,Poison,1fBCIkoPOPCDLUxGuWNvyo,2AMWVB3FWknjcMeb6hMZnd,Open Up And Say...Ahh! (20th Anniversary Edition),1988-03-21,12
1rME1sbMT1519MjbLJrwc7,My Prerogative,0,291560,Bobby Brown,62sPt3fswraiEPnKQpAbdE,6tTpGbdyLgRQHaCe0DbCOP,Don't Be Cruel (Expanded),1988-06-20,28
3mbikJiGsRDavmAEw0Demc,Two Hearts - 2016 Remaster,34,204266,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,5HgotyRoL2KtJElB8fBToi,The Singles,2016-10-14,33
3RJof5CojqlbgZ5adHw50O,When I'm With You,52,238040,Sheriff,5jllns7VtBfhF3AyjvZP8d,23sISo3WqoIysj2AHHem3V,Sheriff,1982-01-01,10
5xl5582IihbEZAnfj0xyso,Straight Up,64,251466,Paula Abdul,4PpmBoqphQusNFsxuVKb6j,7zduRJgS6v79QmNUhKGozu,Forever Your Girl,1988-01-01,10
6PMDILZiYo4YzMBbE0dGK9,Lost in Your Eyes,67,215146,Debbie Gibson,18jZvCsW1PJ4FDQ5gEXuKp,5PnwSSRbLcCLpNMe2LFhOC,Electric Youth,1989-01-10,13
7tJnjRY2js0yXtNUWE4fgF,The Living Years,57,330266,Mike + The Mechanics,2yTUYhIf8fxptTIy3KLuJD,0d8h3wYNXHFKVeIedrehrs,Living Years,1988,10
4xiaE15ARCs5CVPA6J8gmC,Eternal Flame,56,235666,The Bangles; Susanna Hoffs,51l0uqRxGaczYr4271pVIC; 2Sc4ukCRllIu02LZfHF0RL,6Zryl3gseZcPOYq3KnPXf9,Everything,1988-10-18,13
79LdvxXi5JYUjhnO7v9Fi3,The Look,1,237320,Roxette,2SHhfs4BiDxGQ3oxqf0UHY,487Xg1a57O6pDfkyYcbuFx,Look Sharp!,1988-10-19,13
2BPfKiV9U0CR1dpUgeUwuH,She Drives Me Crazy,0,215773,Fine Young Cannibals,20p5D2KrE8CGuOjHtxsyTp,59R6wpHlRk6Ui19e7qAgo1,The Raw And The Cooked,1988,10
2v7ywbUzCgcVohHaKUcacV,Like a Prayer,73,340866,Madonna,6tbjWDEIzxoDsBA1FuhfPW,48AGkmM7iO4jrELRnNZGPV,Like a Prayer,1989-03-21,11
67YIAxlMlfSNmbnt83zGKh,I'll Be There For You,51,346586,Bon Jovi,58lV9VcRSjABbAbfWS6skp,7CNtnpBoG1lsUBWwpnJjwv,New Jersey,1988-09-13,12
0lmS0Wofcv7B7uFYssSKta,Forever Your Girl,47,300466,Paula Abdul,4PpmBoqphQusNFsxuVKb6j,7zduRJgS6v79QmNUhKGozu,Forever Your Girl,1988-01-01,10
6e3O5XkMEhMAatdKnOlZPh,Rock On - Ver. 09,33,212348,Michael Damian,1Wb1iP9BzMJyjm5nXtBUFP,560XKoM2owBqNr8zz4qhUG,Rock On,2009-03-31,11
2Pxqs0WmxxHTV5QaTdmt3Q,Wind Beneath My Wings,61,293853,Bette Midler,13y0kncDD4J9wxCyfKr10W,7hKfx1hjTjzdU4SysDMNc9,Beaches (Original Soundtrack Recording),1988,10
1cy5US2dffz6QGBAIzOGkq,I'll Be Loving You (Forever),56,263933,New Kids On The Block,55qiaow2sDYtjqu1mwRua6,0W7mquARagPr9V1N0nHYgK,Hangin' Tough,1988-09-02,10
