track_id,track_name,artist_names,album_id,album_name,album_release_date,release_year,artist_ids,duration_ms,album_total_tracks,track_popularity,genre
1QV6tiMFM6fSOKOGLMHYYg,Poker Face,Lady Gaga,1qwlxZTNLe1jq3b0iidlue,The Fame,2008-01-01 00:00:00+00:00,2008.0,1HY2Jd0NmPuamShAr6KMms,237200,15,84,art pop; pop
6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",2019-02-08 00:00:00+00:00,2019.0,66CXWjxzNUsdJxJ2JdwvnR,178626,12,84,pop
6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,Benson Boone,29aSKB1qPEbN0Qf9OPSQpw,Beautiful Things,2024-01-18 00:00:00+00:00,2024.0,22wbnEMDvgVIAGdFeek6ET,180304,1,84,
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,2015-08-28 00:00:00+00:00,2015.0,1Xyo4u8uXC1ZmMpatF05PJ,213520,14,83,
0k2GOhqsrxDTAbFFSdNJjT,Temperature,Sean Paul,32Bu3ETQhR1PFCj3ndDlYf,The Trinity,2005-09-27 00:00:00+00:00,2005.0,3Isy6kedDrgPYoTS1dazA9,216320,18,83,dancehall
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13 00:00:00+00:00,2019.0,6KImCVD70vtIoJWnq6nGn3,174000,12,83,
0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),Flo Rida; T-Pain,5j1wrOAOm5KFd17pPiSvle,Mail on Sunday,2008-03-17 00:00:00+00:00,2008.0,0jnsk9HBra6NMjO2oANoPY; 3aQeKQSyrW4qWr35idm0cy,231400,14,83,
1dzQoRqT5ucxXVaAhTcT0J,Just Dance,Lady Gaga; Colby O'Donis,1qwlxZTNLe1jq3b0iidlue,The Fame,2008-01-01 00:00:00+00:00,2008.0,1HY2Jd0NmPuamShAr6KMms; 7fObcBw9VM3x7ntWKCYl0z,241933,15,83,art pop; pop
3dYD57lRAUcMHufyqn9GcI,Take Me To Church,Hozier,0Uv83rRhY5QvHKkQoULRKk,Hozier,2014-09-19 00:00:00+00:00,2014.0,2FXC3k01G6Gw61bmprjgqS,241688,13,83,
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice Wrld,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,2018-12-10 00:00:00+00:00,2018.0,4MCBfE4596Uoi2O4DtmEMz,239835,17,83,emo rap; melodic rap
6qn9YLKt13AGvpq9jfO8py,We Found Love,Rihanna; Calvin Harris,2g1EakEaW7fPTZC6vBmBCn,Talk That Talk,2011-11-18 00:00:00+00:00,2011.0,5pKCCKE2ajJHZ9KAiaK11H; 7CajNmpbOovFoOoasH2HaY,215226,11,83,edm
221eHga9f9Ne4f8D7WVgPT,Mystical Magical,Benson Boone,7y5UZkCSxTUo47pxeTWbXK,Mystical Magical,2025-04-24 00:00:00+00:00,2025.0,22wbnEMDvgVIAGdFeek6ET,165746,1,83,
45J4avUb9Ni0bnETYaYFVJ,luther (with sza),Kendrick Lamar; Sza,0hvT3yIEysuuvkK73vgdcW,GNX,2024-11-22 00:00:00+00:00,2024.0,2YZyLoL8N0Wb9xBt1NhZWg; 7tYKF4w9nC0nq9CsPZTHyP,177598,12,83,hip hop; r&b; west coast hip hop
2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),Shaboozey,6egBeCLeGITzGSo5VyRjwZ,A Bar Song (Tipsy),2024-04-12 00:00:00+00:00,2024.0,3y2cIKLjiOlp1Np37WiUdH,171291,1,83,
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,Britney Spears,3WNxdumkSMGMJRhEgK80qx,...Baby One More Time (Digital Deluxe Version),1999-01-12 00:00:00+00:00,1999.0,26dSoYclwsYLMAKD3tpOr4,211066,16,82,pop
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,1CwXS6MAz8Wo7K4TzW9iuR,"Save Me, San Francisco (Golden Gate Edition)",2010-12-01 00:00:00+00:00,2010.0,3FUY2gzHeIiaesXtOAdB7A,216773,19,82,soft pop
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29 00:00:00+00:00,2019.0,6qqNVTkY8uBg9cP3Jd7DAH,194087,14,82,
6kvoHl80mfCVTv7XnZkjQn,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,3dWX1xFUaalRlaaVpe4EPF,It Must Have Been Love,1990-05-20 00:00:00+00:00,1990.0,2SHhfs4BiDxGQ3oxqf0UHY,259665,3,82,swedish pop
3GpbwCm3YxiWDvy29Uo3vP,Right Round,Flo Rida; Kesha,2vBLKFrI1rZqB7VtGxcsR5,R.O.O.T.S. (Route of Overcoming the Struggle),2009-03-23 00:00:00+00:00,2009.0,0jnsk9HBra6NMjO2oANoPY; 6LqNN22kT3074XbTVUrhzX,204640,13,82,
1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,Luke Combs,5Uly85dJHHDfHQCsyUQ8gw,Gettin' Old,2023-03-24 00:00:00+00:00,2023.0,718COspgdWOnwOFpJHRZHS,265493,18,82,country
7iL6o9tox1zgHpKUfh9vuC,In Da Club,50 Cent,5G5rgQHzdQnw32SI0WjIo5,Get Rich Or Die Tryin',2003-02-06 00:00:00+00:00,2003.0,3q7HBObVc0L8jNeTe5Gofh,193466,20,82,east coast hip hop; old school hip hop
5T0mnzMsyHtmWB7Kou51Ph,Gorgeous,Doja Cat,1cqqIH16XzBnDchrXJ9Enf,Vie,2025-09-26 00:00:00+00:00,2025.0,5cj0lLjcoR7YOSnhnX0Po5,266021,15,82,
5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,Sam Smith,08jWgM4vSkTose4blKBWov,In The Lonely Hour,2014-05-26 00:00:00+00:00,2014.0,2wY79sveU1sp5g7SokKOiI,172723,10,82,soft pop
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,5Vdzprr5cOqXQo44eHeV7t,Whitney,1987-06-02 00:00:00+00:00,1987.0,6XpaIBNiVzIetEPCWDvAFP,291293,11,82,
4cktbXiXOapiLBMprHFErI,Memories,Maroon 5,1pCA38N6MkLlthXtAOvZTU,JORDI (Deluxe),2021-06-11 00:00:00+00:00,2021.0,04gDigrS5kc9YWfZHwBETP,189486,14,82,pop
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,35s58BRTGAEWztPo9WqCIs,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14 00:00:00+00:00,2018.0,246dkjvS1zLTtiykXe5h60; 1zNqQNIdeOUZHb8zbZRFMX,158040,13,82,
3cHyrEgdyYRjgJKSOiOtcS,Timber,Pitbull; Kesha,2F7tejLHzTqFq2XLol9ZGy,Global Warming: Meltdown (Deluxe Version),N/A,N/A,0TnOYISbd1XYRBk9myaseg; 6LqNN22kT3074XbTVUrhzX,204160,17,82,
2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),Wiz Khalifa; Charlie Puth,5FXIqS1XqbpfOKNoi5VUwS,See You Again (feat. Charlie Puth),N/A,N/A,137W8MRPWKqSmrBGDBFSop; 6VuMaDnrHyPL1p4EHjYLi7,229525,1,82,pop; rap; soft pop
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,Outkast,2tm3Ht61kqqRZtIYsBjxEj,Stankonia,2000-10-31 00:00:00+00:00,2000.0,1G9G7WwrXka3Z1r7aIDjI7,270506,24,82,hip hop; southern hip hop
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Justin Bieber,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),2015-11-13 00:00:00+00:00,2015.0,1uNFoZAHBGtllmzznpCI3s,205680,19,82,
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,The Chainsmokers; Daya,2SByipSK8eZ2pasaIwwzhf,Don't Let Me Down,2016-02-05 00:00:00+00:00,2016.0,69GGBxA162lTqCwzJG5jLp; 6Dd3NScHWwnW6obMFbl1BH,208373,1,82,
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,41GuZcammIkupMPKH2OJ6I,ASTROWORLD,2018-08-03 00:00:00+00:00,2018.0,0Y5tJX1MQlPlqiwlOH1tJY,312820,17,82,rap
20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,Carly Rae Jepsen,6SSSF9Y6MiPdQoxqBptrR2,Kiss,2012-01-01 00:00:00+00:00,2012.0,6sFIWsNpZYqfjUpaCgueju,193400,17,81,
4Iu73sdCNxZXZUIyClMoPZ,Better Me For You (Brown Eyes),Max Mcnown,10hjsM00M8pghNdZRwOShY,Night Diving,2025-01-24 00:00:00+00:00,2025.0,340PS4ZcZ4UCBgyrXzEjcp,194120,10,81,
7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,The Notorious B.I.G.,7dRdaGSxgcBdJnrOviQRuB,Life After Death (2014 Remastered Edition),1997-03-04 00:00:00+00:00,1997.0,5me0Irg2ANcsgc93uaYrpb,229826,24,81,east coast hip hop; gangster rap; hip hop; old school hip hop
0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Drake,40GMAhriYJRO1rsY4YdrZb,Views,2016-05-06 00:00:00+00:00,2016.0,3TVXtAsR1Inumwj472S9r4,267066,20,81,rap
0cqRj7pUJDkTCEsJkx8snD,Shake It Off,Taylor Swift,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01 00:00:00+00:00,2014.0,06HL4z0CvFAxyc27GXpf02,219200,19,81,
7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),Post Malone; Morgan Wallen,1woYXxyyxTQJ0E0AhZE6mj,I Had Some Help,2024-05-10 00:00:00+00:00,2024.0,246dkjvS1zLTtiykXe5h60; 4oUHIQIBe0LHzYfvXNW4QM,178205,1,81,country
0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,52u4anZbHd6UInnmHRFzba,Please Excuse Me for Being Antisocial,2019-12-06 00:00:00+00:00,2019.0,757aE44tKEUQEqRuT6GnEB,196652,16,81,melodic rap
54eZmuggBFJbV7k248bTTt,A Horse with No Name,America; George Martin,0E5IKYhiKgbYQkmfsFonbZ,America,N/A,N/A,35U9lQaRWSQISxQAB94Meo; 4Fgf6RvuWpiwDXSE7Vammx,252239,12,81,folk rock; soft rock; yacht rock
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone; 21 Savage,6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,2018-04-27 00:00:00+00:00,2018.0,246dkjvS1zLTtiykXe5h60; 1URnnhqYAYcrqrcwql10ft,218146,18,81,
3BovdzfaX4jb5KFQwoPfAw,Beat It,Michael Jackson,2ANVost0y2y52ema1E9xAZ,Thriller,1982-11-30 00:00:00+00:00,1982.0,3fMbdgg4jU18AjLCKBhRSm,258399,9,81,
4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",Pink Floyd,5Dbax7G8SWrP9xyzkOvy2F,The Wall,1979-11-30 00:00:00+00:00,1979.0,0k17h0D3J5VfsdmQ1iZtE9,238746,26,81,art rock; classic rock; progressive rock; psychedelic rock; rock
6usohdchdzW9oML7VC4Uhk,Lose Control,Teddy Swims,5QMiub2LonMqxB7dhtbPlX,Lose Control,2023-06-23 00:00:00+00:00,2023.0,33qOK5uJ8AR2xuQQAhHump,210688,1,81,
1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice Girls,3x2jF7blR6bFHtk4MccsyJ,Spice,1996-01-01 00:00:00+00:00,1996.0,0uq5PttqEjj3IH1bzwcrXF,173026,10,81,
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",2019-02-08 00:00:00+00:00,2019.0,66CXWjxzNUsdJxJ2JdwvnR,207320,12,81,pop
1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,Gotye; Kimbra,4G2rJNhsKOE6iHgtUqZ0Ye,Making Mirrors,2011-01-01 00:00:00+00:00,2011.0,2AsusXITU8P25dlRNhcAbG; 6hk7Yq1DU9QcCCrz9uc0Ti,244884,12,81,
6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,3J8W9AOjQhnBLCX33m3atT,Heathens,2016-06-16 00:00:00+00:00,2016.0,3YQKmKGau1PzlVlkL1iodx,195920,1,81,
2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Miley Cyrus,3RDqXDc1bAETps54MSSOW0,Bangerz (Deluxe Version),2013-10-04 00:00:00+00:00,2013.0,5YGY8feqx7naU7z4HrwZM6,221360,16,80,
62yJjFtgkhUrXktIoSjgP2,Radioactive,Imagine Dragons,6nxDQi0FeEwccEPJeNySoS,Night Visions,2012-09-04 00:00:00+00:00,2012.0,53XhwfbYqKCa1cC15pYq2q,186813,14,80,
6vqyk3mbDBv3npTpctYoka,Camera,Ed Sheeran,20dY0uZi9SzfrcWYfiWGqH,Play,2025-09-12 00:00:00+00:00,2025.0,6eUKZXaKkcviH0Ku9w2n3V,215511,13,80,soft pop
2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde,0rmhjUgoVa17LZuS8xWQ3v,Pure Heroine,2013-09-27 00:00:00+00:00,2013.0,163tK9Wjr9P9DmM0AVK7lm,190185,10,80,
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Givēon,5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19 00:00:00+00:00,2021.0,1uNFoZAHBGtllmzznpCI3s; 20wkVLutqVOYrc0kxFs7rA; 4fxd5Ee7UefO4CUXgwJ7IP,198081,16,80,r&b
0t3pcqgBjuAVBgY2oEUIlH,It Depends (feat. Bryson Tiller),Chris Brown; Bryson Tiller,6FA7O8oQl5eReFrDYjkusP,It Depends (feat. Bryson Tiller),2025-07-25 00:00:00+00:00,2025.0,7bXgB6jMjp9ATFy66eO08Z; 2EMAnMvWE2eb56ToJVfCWs,271874,1,80,r&b; trap soul
68vgtRHr7iZHpzGpon6Jlo,My Boo,Usher; Alicia Keys,1RM6MGv6bcl6NrAG8PGoZk,Confessions (Expanded Edition),2004-03-23 00:00:00+00:00,2004.0,23zg3TcAtWQy7J6upgbUnj; 3DiDSECUqqY1AuBP8qtaIa,223440,21,80,neo soul; r&b
7o9uu2GDtVDr9nsR7ZRN73,Time After Time,Cyndi Lauper,1FvdZ1oizXwF9bxogujoF0,She's So Unusual,1983-10-14 00:00:00+00:00,1983.0,2BTZIqw0ntH9MvilQ3ewNY,241333,10,80,
7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,Michael Jackson,2ZytN2cY4Zjrr9ukb2rqTP,Off the Wall,1979-08-10 00:00:00+00:00,1979.0,3fMbdgg4jU18AjLCKBhRSm,220626,10,80,
7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,2018-04-27 00:00:00+00:00,2018.0,246dkjvS1zLTtiykXe5h60,231266,18,80,
6cpk00i5TxCqSeqNi2HuIe,One More Night,Maroon 5,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,2012-01-01 00:00:00+00:00,2012.0,04gDigrS5kc9YWfZHwBETP,219546,33,80,pop
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Rema; Selena Gomez,2b2GHWESCWEuHiCZ2Skedp,Calm Down (with Selena Gomez),2022-08-25 00:00:00+00:00,2022.0,46pWGuE3dSwY3bMMXGBvVS; 0C8ZW7ezQVs4URX5aX7Kqx,239317,1,80,afrobeat; afrobeats; afropiano; afropop
60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",Pharrell Williams,0lrmy4pJINsFzycJvttX2W,G I R L,2014-03-03 00:00:00+00:00,2014.0,2RdwBSPQiwcmiDo9kixcl8,233306,11,80,
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello; Young Thug,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12 00:00:00+00:00,2018.0,4nDoRrQiYLoBzwC5BhVJzF; 50co4Is1HCEo8bhOyUWKpn,217306,11,80,melodic rap; rap; trap
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),The Kid Laroi; Justin Bieber,4QLAtpLNUsHEYrcHXmMIZZ,STAY (with Justin Bieber),2021-07-09 00:00:00+00:00,2021.0,2tIP7SsRs7vjIcLrU85W8J; 1uNFoZAHBGtllmzznpCI3s,141805,1,80,
0ikz6tENMONtK6qGkOrU3c,Wake Me Up Before You Go-Go,Wham!,02f3y3NTsddjdUMoNiBppI,Make It Big,1984-10-23 00:00:00+00:00,1984.0,5lpH0xAS4fVfLkACg9DAuM,231333,8,79,christmas
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),Macklemore; Ryan Lewis; Macklemore & Ryan Lewis; Ray Dalton,76FXHQhTuT4QMIxfL09gX8,The Heist,2012-10-09 00:00:00+00:00,2012.0,3JhNCzhSMTxs9WLGJJxWOY; 4myTppRgh0rojLxx8RycOp; 6WLvgbfYXQPO396oJEYCsi; 4e0nWw2r4BoQSKPQ2zpU13,258342,15,79,
0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,Robin Thicke; T.I.; Pharrell Williams,1eHyfkrIOVLGVnt5E4MD2j,Blurred Lines (Deluxe),2013-01-01 00:00:00+00:00,2013.0,0ZrpamOxcZybMHGg1AYtHP; 4OBJLual30L7gRl5UkeRcT; 2RdwBSPQiwcmiDo9kixcl8,263826,14,79,southern hip hop
5N3hjp1WNayUPZrA8kJmJP,Please Please Please,Sabrina Carpenter,5bBaoign62r1i7OV8w7mi9,Please Please Please,2024-06-06 00:00:00+00:00,2024.0,74KM79TiuVKeVCqs8QtB0B,186365,2,79,pop
58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B; Bad Bunny; J Balvin,4KdtEKjY3Gi0mKiSdy96ML,Invasion of Privacy,2018-04-06 00:00:00+00:00,2018.0,4kYSro6naA4h99UJvo89HB; 4q3ewBCX7sLwd24euuV69X; 1vyhD5VmyZ7KMfW5gqLgo5,253390,13,79,latin; reggaeton; trap latino; urbano latino
4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms,Cutting Crew,3wCe8HjHk6QNGcf5D3jgW1,Broadcast,1986-01-01 00:00:00+00:00,1986.0,3cniTumSiUysiPWXapGx1i,280400,10,79,
4fixebDZAVToLbUCuEloa2,Womanizer,Britney Spears,2tve5DGwub1TtbX1khPX5j,Circus (Deluxe Version),2008-12-02 00:00:00+00:00,2008.0,26dSoYclwsYLMAKD3tpOr4,224400,15,79,pop
7H6ev70Weq6DdpZyyTmUXk,Say My Name,Destiny'S Child,283NWqNsCA9GwVHrJk59CG,The Writing's On The Wall,1999-07-27 00:00:00+00:00,1999.0,1Y8cdNmUJH7yBTd9yOvr5i,271333,16,79,
2goLsvvODILDzeeiT4dAoR,Believe,Cher,0jZfbz0dNfDjPSg0hYJNth,Believe,N/A,N/A,72OaDtakiy6yFqkt4TsiFt,239026,10,79,
72TFWvU3wUYdUuxejTTIzt,Work,Rihanna; Drake,4UlGauD7ROb3YbVOFMgW5u,ANTI (Deluxe),2016-01-28 00:00:00+00:00,2016.0,5pKCCKE2ajJHZ9KAiaK11H; 3TVXtAsR1Inumwj472S9r4,219320,16,79,rap
3ZZq9396zv8pcn5GYVhxUi,Down Under,Men At Work,4HDJMKkwAMVFewqfZcmf84,Business As Usual,1981-11-09 00:00:00+00:00,1981.0,0f3EsoviYnRKTkmayI3cux,222320,10,79,
0WsC4ETIXyiHDMXRaPMvKe,wgft (feat. Burna Boy),Gunna; Burna Boy,6l2aad6LJghHkbd0KX1f7w,The Last Wun,2025-08-08 00:00:00+00:00,2025.0,2hlmm7s2ICUX0LVIhVFlZQ; 3wcj11K77LjEY1PkEazffa,184440,25,79,afrobeat; afrobeats; afropiano; afropop; afroswing; dancehall; melodic rap
3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13 00:00:00+00:00,2019.0,6KImCVD70vtIoJWnq6nGn3,207133,12,79,
0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,Kim Carnes,3iMwQk5yE0UDDKbLCdcxZA,Mistaken Identity,1981-01-01 00:00:00+00:00,1981.0,5PN2aHIvLEM98XIorsPMhE,228000,10,79,
1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,Sean Kingston,71clfVkkopYLrgweVj2cow,Beautiful Girls,2007-07-23 00:00:00+00:00,2007.0,6S0dmVVn4udvppDhZIWxCr,225373,1,79,
4eHbdreAnSOrDDsFfc4Fpm,I Will Always Love You,Whitney Houston,7JVJlkNNobS0GSoy4tCS96,The Bodyguard - Original Soundtrack Album,1992-11-17 00:00:00+00:00,1992.0,6XpaIBNiVzIetEPCWDvAFP,271093,12,79,
70FCugJxa7XW04Np6iYJdI,21 Questions,50 Cent; Nate Dogg,5G5rgQHzdQnw32SI0WjIo5,Get Rich Or Die Tryin',2003-02-06 00:00:00+00:00,2003.0,3q7HBObVc0L8jNeTe5Gofh; 1Oa0bMld0A3u5OTYfMzp5h,224440,20,78,east coast hip hop; g-funk; old school hip hop; west coast hip hop
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),24Kgoldn; Iann Dior,270o30h7cAlEhBnbuSpFZq,El Dorado,2021-03-26 00:00:00+00:00,2021.0,6fWVd57NKTalqvmjRd2t8Z; 6ASri4ePR7RlsvIQgWPJpS,140533,13,78,melodic rap
37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,2fyOpT5c9kxR8zbDh6UtXh,Save Your Tears (Remix),2021-04-23 00:00:00+00:00,2021.0,1Xyo4u8uXC1ZmMpatF05PJ; 66CXWjxzNUsdJxJ2JdwvnR,191013,1,78,pop
4feXcsElKIVsGwkbnTHAfV,Somethin' Stupid,Frank Sinatra; Nancy Sinatra,67Evm6gPc9wFSUf1aXOrKO,The World We Knew,N/A,N/A,1Mxqyy3pSjf8kZZL4QVxS0; 3IZrrNonYELubLPJmqOci2,162493,10,78,adult standards; big band; christmas; jazz; swing music; vocal jazz
2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,The Beatles,0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),1969-09-26 00:00:00+00:00,1969.0,3WrFJ7ztbogyGnTHbHJFl2,259946,17,78,classic rock; psychedelic rock
0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Adele,224jZ4sUX7OhAuMwaxp86S,Easy On Me,2021-10-14 00:00:00+00:00,2021.0,4dpARuHxo51G3z768sgnrY,224694,1,78,soft pop
6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,Blackstreet; Dr. Dre; Queen Pen,2zGZLQiFl9UubtrVmtIkbi,Another Level,1996-09-09 00:00:00+00:00,1996.0,2P3cjUru4H3fhSXXNxE9kA; 6DPYiyq5kWVQS4RGwxzPC7; 0VbIlorLz3I5SEtIsc5vAr,304600,19,78,g-funk; gangster rap; hip hop; new jack swing; old school hip hop; rap; west coast hip hop
5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. JAY-Z),Beyoncé; Jay-Z,6oxVabMIqCMJRYN1GqR3Vf,Dangerously In Love,2003-06-24 00:00:00+00:00,2003.0,6vWDO969PvNqNYHIOW5v0m; 3nFkdlSjzX9mRTtwJOzDYB,236133,15,78,east coast hip hop; hip hop; rap
4BggEwLhGfrbrl7JBhC8EC,Butterfly,Crazy Town,0hdOk76DmEMYI6QV92mIin,The Gift Of Game,2000-12-15 00:00:00+00:00,2000.0,4iSKnRZAxkmqNok6tv10Se,216733,14,78,nu metal; rap rock
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),B.O.B; Hayley Williams,7apLPYT8szV1IqTxyVSy5P,B.o.B Presents: The Adventures of Bobby Ray,2010-04-27 00:00:00+00:00,2010.0,5ndkK3dpZLKtBklKjxNQwT; 6Rx1JKzBrSzoKQtmbVmBnM,180480,12,78,art pop
0KMGxYKeUzK9wc5DZCt3HT,If You Leave Me Now,Chicago,4asBn7hzIq2Ka7rDzJN24P,Chicago X,1976-06-14 00:00:00+00:00,1976.0,3iDD7bnsjL9J4fO298r0L0,235373,13,78,soft rock; yacht rock
2HHtWyy5CgaQbC7XSoOb0e,Eye of the Tiger,Survivor,4PT9VulQaQP6XR1xBI2x1W,Eye Of The Tiger,N/A,N/A,26bcq2nyj5GB7uRr558iQg,243773,9,78,
4xhsWYTOGcal8zt0J161CU,Lovin On Me,Jack Harlow,6VCO0fDBGbRW8mCEvV95af,Lovin On Me,2023-11-10 00:00:00+00:00,2023.0,2LIk90788K0zvyj2JJVwkJ,138411,1,78,
5rgy6ghBq1eRApCkeUdJXf,We Are Young (feat. Janelle Monáe),Fun.; Janelle Monáe,7m7F7SQ3BXvIpvOgjW51Gp,Some Nights,2012-02-14 00:00:00+00:00,2012.0,5nCi3BB41mBaMH9gfr6Su0; 6ueGR6SWhUJfvEhqkvMsVs,250626,11,78,alternative r&b
3pD0f7hSJg2XdQ6udw5Tey,What Goes Around.../...Comes Around (Interlude),Justin Timberlake,2scB1uhcCI1TSf6b9TCZK3,FutureSex/LoveSounds,2006-09-12 00:00:00+00:00,2006.0,31TPClRtHm23RisEBtV3X7,448573,12,78,
3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Human League,3ls7tE9D2SIvjTmRuEtsQY,Dare!,N/A,N/A,1aX2dmV8XoHYCOQRxjPESG,236920,10,78,new wave; synthpop
1fDsrQ23eTAVFElUMaf38X,American Pie,Don Mclean,10jsW2NYd9blCrDITMh2zS,American Pie,N/A,N/A,1gRNBaI4yn6wCCTvRhGWh8,516893,10,78,
0KQx6HOpJueiSkztcS0r7D,Fallin',Alicia Keys,5qUlPoDmNxCSzqVx81RDLJ,Songs In A Minor,2001-06-05 00:00:00+00:00,2001.0,3DiDSECUqqY1AuBP8qtaIa,210200,16,78,neo soul; r&b
3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,Billy Joel,1Vw2uoVkLAJFVViJ1QyK1D,Storm Front,1989-10-17 00:00:00+00:00,1989.0,6zFYqv1mOsgBRQbae3JJ9e,287733,10,78,soft rock
2d8JP84HNLKhmd6IYOoupQ,Trap Queen,Fetty Wap,2gKQvajkEEaDtkqJ8FJ4uw,Fetty Wap (Deluxe),2015-09-25 00:00:00+00:00,2015.0,6PXS4YHDkKvl1wkIl4V8DL,222093,20,78,
4rXLjWdF2ZZpXCVTfWcshS,fukumean,Gunna,5qmZefgh78fN3jsyPPlvuw,a Gift & a Curse,2023-06-16 00:00:00+00:00,2023.0,2hlmm7s2ICUX0LVIhVFlZQ,125040,15,78,melodic rap
3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Sam Smith; Kim Petras,0gX9tkL5njRax8ymWcXARi,Unholy (feat. Kim Petras),2022-09-22 00:00:00+00:00,2022.0,2wY79sveU1sp5g7SokKOiI; 3Xt3RrJMFv5SZkCfUE8C1J,156943,1,77,soft pop
